zrmO-d-Mw3kv9dWa7Trr9Q	1101 Welch RdSte A1Palo Alto, CA 94304	List(Doctors, Health and Medical, Pediatricians)	5.0
CRo00CctIXt1OVGGDczKyA	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
CRo00CctIXt1OVGGDczKyA	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
pKDoe7FHp9aUDzL_KuvC8g	1515 El Camino Real Ste. FPalo Alto, CA 94306	List(Skin Care, Beauty and Spas)	5.0
pKDoe7FHp9aUDzL_KuvC8g	1515 El Camino Real Ste. FPalo Alto, CA 94306	List(Skin Care, Beauty and Spas)	5.0
cNhZopm9zmuvR2SFF6O-9g	904 High StPalo Alto, CA 94301	List(Auto Repair, Automotive)	5.0
cNhZopm9zmuvR2SFF6O-9g	904 High StPalo Alto, CA 94301	List(Auto Repair, Automotive)	5.0
bRN0rOnE_fvzFNVdBOp0TQ	400 Mitchell LanePalo Alto, CA 94301	List()	5.0
bRN0rOnE_fvzFNVdBOp0TQ	400 Mitchell LanePalo Alto, CA 94301	List()	5.0
bCaxfXu_ppgwrJZ6W_usxQ	855 El Camino RealSte 401Palo Alto, CA 94301	List(Hotels & Travel, Travel Services)	5.0
bCaxfXu_ppgwrJZ6W_usxQ	855 El Camino RealSte 401Palo Alto, CA 94301	List(Hotels & Travel, Travel Services)	5.0
qkDiiE4cmdZ_G21ScCEkqg	1515 El Camino RealSte FPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
qkDiiE4cmdZ_G21ScCEkqg	1515 El Camino RealSte FPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
B0Uv4DYgWNAXGrb_Thcbjw	Stanford University, Blake Wilbur Clinic900 Blake Wilbur DrPalo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
B0Uv4DYgWNAXGrb_Thcbjw	Stanford University, Blake Wilbur Clinic900 Blake Wilbur DrPalo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
AnJhF08tsgKl5RMR3YmF5w	300 Pasteur DrPalo Alto, CA 94305	List(Food, Desserts, Food Stands, Restaurants)	5.0
AnJhF08tsgKl5RMR3YmF5w	300 Pasteur DrPalo Alto, CA 94305	List(Food, Desserts, Food Stands, Restaurants)	5.0
r7ndkqecyMKgxGPqZod2SA	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Internal Medicine)	5.0
Y-1JQtuuyH49OJHy_vOX8g	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Surgeons)	5.0
Y-1JQtuuyH49OJHy_vOX8g	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Surgeons)	5.0
9wrUmCOnFX7ZST1Y3o8WfA	1101 Welch RdPalo Alto, CA 94304	List(Allergists, Doctors, Health and Medical)	5.0
9wrUmCOnFX7ZST1Y3o8WfA	1101 Welch RdPalo Alto, CA 94304	List(Allergists, Doctors, Health and Medical)	5.0
98PyRGUEqm4mBPXVowfQWg	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
98PyRGUEqm4mBPXVowfQWg	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
s0stVI8z3uracYAwJyCv5g	1101 Welch RoadPalo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
s0stVI8z3uracYAwJyCv5g	1101 Welch RoadPalo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
sUtBufRZHcueEN0binexZQ	795 El Camino RealEast Palo Alto, CA 94303	List(Doctors, Health and Medical, Psychiatrists)	5.0
sUtBufRZHcueEN0binexZQ	795 El Camino RealEast Palo Alto, CA 94303	List(Doctors, Health and Medical, Psychiatrists)	5.0
6l9E4LzbW4Rq9OgQ3Z4LcA	904 High StPalo Alto, CA 94301	List(Tires, Automotive, Auto Repair)	5.0
6l9E4LzbW4Rq9OgQ3Z4LcA	904 High StPalo Alto, CA 94301	List(Tires, Automotive, Auto Repair)	5.0
sk2bEp5t7rJw9uLT6XTiEQ	1101 Welch Road Suite A4Palo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
sk2bEp5t7rJw9uLT6XTiEQ	1101 Welch Road Suite A4Palo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
6fFJxGuu7N-9vxZ5b4scig	900 Welch RdSte 103Palo Alto, CA 94304	List(Doctors, Health and Medical, Gastroenterologist)	5.0
6fFJxGuu7N-9vxZ5b4scig	900 Welch RdSte 103Palo Alto, CA 94304	List(Doctors, Health and Medical, Gastroenterologist)	5.0
6Yu84IM6w4j3ReIpsW4pcA	744 San AntonioSte 10Palo Alto, CA 94309	List(Health and Medical, Physical Therapy, Massage, Beauty and Spas)	5.0
6Yu84IM6w4j3ReIpsW4pcA	744 San AntonioSte 10Palo Alto, CA 94309	List(Health and Medical, Physical Therapy, Massage, Beauty and Spas)	5.0
YNMeK1DwULfEEy25ZpSvnw	855 El Camino Real Ste 108textures salonPalo Alto, CA 94301	List(Beauty and Spas)	5.0
YNMeK1DwULfEEy25ZpSvnw	855 El Camino Real Ste 108textures salonPalo Alto, CA 94301	List(Beauty and Spas)	5.0
tKvKcrPvrXVX-fp8nawjlQ	900 Welch RdSte 401Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
tKvKcrPvrXVX-fp8nawjlQ	900 Welch RdSte 401Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
av-dv94pnNQAv_txoDrdKw	425 El Camino RealPalo Alto, CA 94301	List(Food Delivery Services, Food)	5.0
av-dv94pnNQAv_txoDrdKw	425 El Camino RealPalo Alto, CA 94301	List(Food Delivery Services, Food)	5.0
tcLgEMDytsh3kcNMf99HGw	750 Welch RdSte 102Palo Alto, CA 94304	List(Pediatric Dentists, Dentists, Health and Medical)	5.0
tcLgEMDytsh3kcNMf99HGw	750 Welch RdSte 102Palo Alto, CA 94304	List(Pediatric Dentists, Dentists, Health and Medical)	5.0
u92MzF-9_fnXAXyefAqEVw	900 Welch RoadPalo Alto, CA 94304	List(Doctors, Health and Medical)	5.0
u92MzF-9_fnXAXyefAqEVw	900 Welch RoadPalo Alto, CA 94304	List(Doctors, Health and Medical)	5.0
55lGH5MKFDk9m2Y6OuO7FA	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
55lGH5MKFDk9m2Y6OuO7FA	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
ZVwmCmK_b2OTJDbN_EwVBQ	853 Alma StreetPalo Alto, CA 94301	List(Interior Design, Home Services)	5.0
ZVwmCmK_b2OTJDbN_EwVBQ	853 Alma StreetPalo Alto, CA 94301	List(Interior Design, Home Services)	5.0
4iTRjN_uAdAb7_YZDVHJdg	795 El Camino RealPalo Alto, CA 94301	List()	5.0
4iTRjN_uAdAb7_YZDVHJdg	795 El Camino RealPalo Alto, CA 94301	List()	5.0
uJcJL9WXUYtmW-Qg3ESKEw	1515 El Camino RealPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
uJcJL9WXUYtmW-Qg3ESKEw	1515 El Camino RealPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
3-Eh6HhxzruzUNc89Tne6g	795 El Camino RealPalo Alto, CA 94031	List(Pet Services, Dog Walkers, Pet Boarding/Pet Sitting, Pets)	5.0
3-Eh6HhxzruzUNc89Tne6g	795 El Camino RealPalo Alto, CA 94031	List(Pet Services, Dog Walkers, Pet Boarding/Pet Sitting, Pets)	5.0
_2Aldrv7Yny4F63_ePN0Zw	1101 Welch RdSte A-8Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
_2Aldrv7Yny4F63_ePN0Zw	1101 Welch RdSte A-8Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
wCEkG8GfkWH3KMn9kOfrFw	795 El Camino RealPalo Alto, CA 94301	List(Health and Medical)	5.0
wCEkG8GfkWH3KMn9kOfrFw	795 El Camino RealPalo Alto, CA 94301	List(Health and Medical)	5.0
x1tVp-Id4b6ZVYi3rF34ug	232 Stanford Shopping CtrPalo Alto, CA 94304	List(Nail Salons, Beauty and Spas)	5.0
x1tVp-Id4b6ZVYi3rF34ug	232 Stanford Shopping CtrPalo Alto, CA 94304	List(Nail Salons, Beauty and Spas)	5.0
25Vev09aL1b_Wl5gCaDXVA	750 Welch RdSte 118Palo Alto, CA 94304	List(Oral Surgeons, Dentists, Health and Medical)	5.0
25Vev09aL1b_Wl5gCaDXVA	750 Welch RdSte 118Palo Alto, CA 94304	List(Oral Surgeons, Dentists, Health and Medical)	5.0
xyJQ3SQvNUpcSIb5aWUMAQ	875 Blake Wilbur DrPalo Alto, CA 94304	List(Doctors, Health and Medical, Oncologist)	5.0
xyJQ3SQvNUpcSIb5aWUMAQ	875 Blake Wilbur DrPalo Alto, CA 94304	List(Doctors, Health and Medical, Oncologist)	5.0
y-7t0ZDNgSHuAtyebDsRrQ	1101 Welch RdPalo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
y-7t0ZDNgSHuAtyebDsRrQ	1101 Welch RdPalo Alto, CA 94304	List(Doctors, Health and Medical, Internal Medicine)	5.0
1VNw96jl88Q_CbD8rJbbBQ	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
1VNw96jl88Q_CbD8rJbbBQ	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
_SMmoDM5EYUkC85hL4nE8Q	900 Welch RdSte 403Palo Alto, CA 94304	List(Doctors, Health and Medical)	5.0
_SMmoDM5EYUkC85hL4nE8Q	900 Welch RdSte 403Palo Alto, CA 94304	List(Doctors, Health and Medical)	5.0
1DN7BeX2vtf12NSTanPVog	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
R7iNhaoCdT3N7qppUCQ6Og	115 Hamilton AvePalo Alto, CA 94309	List(Food, Coffee & Tea)	5.0
R7iNhaoCdT3N7qppUCQ6Og	115 Hamilton AvePalo Alto, CA 94309	List(Food, Coffee & Tea)	5.0
efd3RJGYq1i_cqrLEJDH-g	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Pediatricians)	5.0
efd3RJGYq1i_cqrLEJDH-g	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Pediatricians)	5.0
1DN7BeX2vtf12NSTanPVog	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical)	5.0
1BptE_bBGNEjXg9g3fWSBg	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Pediatricians)	5.0
Q0-PK8gX9uDILltcSR6l2Q	805 El Camino RealSte BPalo Alto, CA 94301	List(Doctors, Health and Medical, Internal Medicine)	5.0
Q0-PK8gX9uDILltcSR6l2Q	805 El Camino RealSte BPalo Alto, CA 94301	List(Doctors, Health and Medical, Internal Medicine)	5.0
1BptE_bBGNEjXg9g3fWSBg	795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Pediatricians)	5.0
Pf3McRG6k2kB9hD2MaAyxg	1515 El Camino RealSte DPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
Pf3McRG6k2kB9hD2MaAyxg	1515 El Camino RealSte DPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	5.0
S506FIQdswKA0anIlQSF_g	Palo Alto, CA 94309	List(Food, Coffee & Tea, Event Planning & Services, Caterers)	5.0
fP0XnMhmX5iNKqsK6BW81A	855 El Camino RealSte 16Palo Alto, CA 94301	List(Sporting Goods, Bikes, Shopping)	5.0
fP0XnMhmX5iNKqsK6BW81A	855 El Camino RealSte 16Palo Alto, CA 94301	List(Sporting Goods, Bikes, Shopping)	5.0
gLGJ6R19L5zLdvgJ_HXDSA	Palo Alto Medical Foundation795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
gLGJ6R19L5zLdvgJ_HXDSA	Palo Alto Medical Foundation795 El Camino RealPalo Alto, CA 94301	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	5.0
2V05ZCSIWn7PnB31fwqvFg	1515 El Camino RealSte DPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	4.9375
2V05ZCSIWn7PnB31fwqvFg	1515 El Camino RealSte DPalo Alto, CA 94306	List(Doctors, Health and Medical, Cosmetic Surgeons)	4.9375
dxoj-1BAoajy5Slc1mMvbw	1101 Welch RdSte A-7Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	4.928571428571429
dxoj-1BAoajy5Slc1mMvbw	1101 Welch RdSte A-7Palo Alto, CA 94304	List(Doctors, Health and Medical, Obstetricians and Gynecologists)	4.928571428571429
-LHk6aRcgF-QOJGIau2uXQ	855 El Camino RealSte 16Palo Alto, CA 94301	List(Active Life, Sporting Goods, Bikes, Shopping)	4.909090909090909
-LHk6aRcgF-QOJGIau2uXQ	855 El Camino RealSte 16Palo Alto, CA 94301	List(Active Life, Sporting Goods, Bikes, Shopping)	4.909090909090909
2PjVQHsavqHSHYX3cS7TUw	520 Sand Hill RdPalo Alto, CA 94304	List(Local Services, Community Service/Non-Profit)	4.875
2PjVQHsavqHSHYX3cS7TUw	520 Sand Hill RdPalo Alto, CA 94304	List(Local Services, Community Service/Non-Profit)	4.875
h1dL9w_5UTJ6GedDbpwoUA	Town & Country Village855 El Camino RealPalo Alto, CA 94301	List(Women's Clothing, Sporting Goods, Fashion, Shopping, Sports Wear)	4.857142857142857
h1dL9w_5UTJ6GedDbpwoUA	Town & Country Village855 El Camino RealPalo Alto, CA 94301	List(Women's Clothing, Sporting Goods, Fashion, Shopping, Sports Wear)	4.857142857142857
B-YBNQtIxQ-ygSHlHGhhfg	115 Stanford Shopping CenterStanford Shopping CenterPalo Alto, CA 94304	List(Women's Clothing, Fashion, Shopping, Accessories)	4.833333333333333
B-YBNQtIxQ-ygSHlHGhhfg	115 Stanford Shopping CenterStanford Shopping CenterPalo Alto, CA 94304	List(Women's Clothing, Fashion, Shopping, Accessories)	4.833333333333333
IBz37nHTguMVvSfLQHeZZA	855 El Camino RealSte 18Palo Alto, CA 94301	List(Shopping, Jewelry)	4.829268292682927
IBz37nHTguMVvSfLQHeZZA	855 El Camino RealSte 18Palo Alto, CA 94301	List(Shopping, Jewelry)	4.829268292682927
4s9Jq3KtCRah4_UptB1eog	900 Welch RdSte 106Palo Alto, CA 94304	List(Health and Medical, Dentists, General Dentistry)	4.818181818181818
4s9Jq3KtCRah4_UptB1eog	900 Welch RdSte 106Palo Alto, CA 94304	List(Health and Medical, Dentists, General Dentistry)	4.818181818181818
yvUumWG8gqNtM0bH3L8t7g	875 Alma StPalo Alto, CA 94301	List(Hardware Stores, Shopping, Home & Garden)	4.773809523809524
yvUumWG8gqNtM0bH3L8t7g	875 Alma StPalo Alto, CA 94301	List(Hardware Stores, Shopping, Home & Garden)	4.773809523809524
